,time,x_accel,y_accel,z_accel,tester
0,8.665876825032834,5.532364297123292,4.3165234834865664,5.108509600129313,1
1,8.661538273258007,6.686600258399371,5.502639750412348,6.069100693022756,1
2,8.660375207963959,7.174665401950704,5.5810242270288075,5.985822984962069,1
3,8.661975812456166,4.05132009368856,2.250085561247023,1.3976874091450369,1
4,8.659794519062848,4.575937250986638,2.5910232494789605,1.111305809073133,1
5,8.661420563011935,4.608439483056264,2.2875440978545183,1.841990348190212,1
6,8.661484925499485,3.1175958456105968,2.9256021191199966,3.4828252332377128,1
7,8.662748902200214,3.145433040145823,3.5245745948038465,3.033059843511789,1
8,8.66053465851809,2.902563806404139,4.728758219851389,5.4140418916602675,1
